,geo,time,cell_phones_total
4663,khm,2012,19105115.0
4664,khm,2013,20264514.0
4665,khm,2014,20451982.0
4666,khm,2015,20850543.0
4667,khm,2016,19915503.0
4668,khm,2017,18572973.0
4669,khm,2018,19417123.0
4670,khm,2019,21418681.0
4671,kir,1960,0.0
4672,kir,1965,0.0
4673,kir,1970,0.0
4674,kir,1975,0.0
4675,kir,1976,0.0
4676,kir,1977,0.0
4677,kir,1978,0.0
4678,kir,1979,0.0
4679,kir,1980,0.0
4680,kir,1981,0.0
4681,kir,1982,0.0
4682,kir,1983,0.0
4683,kir,1984,0.0
4684,kir,1985,0.0
4685,kir,1986,0.0
4686,kir,1987,0.0
4687,kir,1988,0.0
4688,kir,1989,0.0
4689,kir,1990,0.0
4690,kir,1991,0.0
4691,kir,1992,0.0
4692,kir,1993,0.0
4693,kir,1994,0.0
4694,kir,1995,0.0
4695,kir,1996,0.0
4696,kir,1997,0.0
4697,kir,1998,22.0
4698,kir,1999,200.0
4699,kir,2000,300.0
4700,kir,2001,395.0
4701,kir,2002,495.0
4702,kir,2003,526.0
4703,kir,2004,615.0
4704,kir,2005,650.0
4705,kir,2006,700.0
4706,kir,2007,750.0
4707,kir,2008,1000.0
4708,kir,2009,9907.0
4709,kir,2010,10595.0
4710,kir,2011,13788.0
4711,kir,2012,18000.0
4712,kir,2013,20000.0
4713,kir,2014,30000.0
4714,kir,2015,41000.0
4715,kir,2016,52000.0
4716,kir,2017,46123.0
4717,kir,2018,53338.0
4718,kir,2019,54658.0
4719,kna,1960,0.0
4720,kna,1965,0.0
4721,kna,1970,0.0
4722,kna,1975,0.0
4723,kna,1976,0.0
4724,kna,1977,0.0
4725,kna,1978,0.0
4726,kna,1979,0.0
4727,kna,1980,0.0
4728,kna,1981,0.0
4729,kna,1982,0.0
4730,kna,1983,0.0
4731,kna,1984,0.0
4732,kna,1985,0.0
4733,kna,1986,0.0
4734,kna,1987,0.0
4735,kna,1988,0.0
4736,kna,1989,0.0
4737,kna,1990,0.0
4738,kna,1996,300.0
4739,kna,1997,205.0
4740,kna,1998,440.0
4741,kna,1999,700.0
4742,kna,2000,1200.0
4743,kna,2001,2100.0
4744,kna,2002,5000.0
4745,kna,2003,22000.0
4746,kna,2004,29000.0
4747,kna,2005,51000.0
4748,kna,2006,51000.0
4749,kna,2007,64500.0
4750,kna,2008,74500.0
4751,kna,2009,75500.0
4752,kna,2010,80000.0
4753,kna,2011,77000.0
4754,kna,2012,76000.0
4755,kna,2013,77000.0
4756,kna,2014,65000.0
4757,kna,2015,73009.0
4758,kna,2016,76583.0
4759,kna,2017,76878.0
4760,kor,1960,0.0
4761,kor,1965,0.0
4762,kor,1970,0.0
4763,kor,1975,0.0
4764,kor,1976,0.0
4765,kor,1977,0.0
4766,kor,1978,0.0
4767,kor,1979,0.0
4768,kor,1980,0.0
4769,kor,1981,0.0
4770,kor,1982,0.0
4771,kor,1983,0.0
4772,kor,1986,7090.0
4773,kor,1987,10255.0
4774,kor,1988,20353.0
4775,kor,1989,39718.0
4776,kor,1990,80005.0
4777,kor,1991,166108.0
4778,kor,1992,271927.0
4779,kor,1993,471784.0
4780,kor,1994,960258.0
4781,kor,1995,1641293.0
4782,kor,1996,3180989.0
4783,kor,1997,6878786.0
4784,kor,1998,14018612.0
4785,kor,1999,23442724.0
4786,kor,2000,26816398.0
4787,kor,2001,29045596.0
4788,kor,2002,32342493.0
4789,kor,2003,33591758.0
4790,kor,2004,36586052.0
4791,kor,2005,38342323.0
4792,kor,2006,40197115.0
4793,kor,2007,44369165.0
4794,kor,2008,45606984.0
4795,kor,2009,47944222.0
4796,kor,2010,50767241.0
4797,kor,2011,52506793.0
4798,kor,2012,53624427.0
4799,kor,2013,54680840.0
4800,kor,2014,57290356.0
4801,kor,2015,58935081.0
4802,kor,2016,61295538.0
4803,kor,2017,63658688.0
4804,kor,2018,66355778.0
4805,kor,2019,68892541.0
4806,kos,2005,562000.0
4807,kos,2006,562000.0
4808,kos,2007,562000.0
4809,kos,2008,562000.0
4810,kos,2009,562000.0
4811,kos,2010,562000.0
4812,kwt,1960,0.0
4813,kwt,1965,0.0
4814,kwt,1970,0.0
4815,kwt,1975,0.0
4816,kwt,1976,0.0
4817,kwt,1977,0.0
4818,kwt,1978,0.0
4819,kwt,1979,0.0
4820,kwt,1980,0.0
4821,kwt,1981,0.0
4822,kwt,1982,0.0
4823,kwt,1983,0.0
4824,kwt,1984,0.0
4825,kwt,1985,0.0
4826,kwt,1986,8200.0
4827,kwt,1987,14300.0
4828,kwt,1988,17500.0
4829,kwt,1989,22500.0
4830,kwt,1990,20735.0
4831,kwt,1991,43000.0
4832,kwt,1992,51000.0
4833,kwt,1993,64311.0
4834,kwt,1994,85195.0
4835,kwt,1995,117609.0
4836,kwt,1996,151063.0
4837,kwt,1997,210000.0
4838,kwt,1998,250000.0
4839,kwt,1999,300000.0
4840,kwt,2000,476000.0
4841,kwt,2001,877920.0
4842,kwt,2002,1227000.0
4843,kwt,2003,1420000.0
4844,kwt,2004,1774567.0
4845,kwt,2005,1382084.0
4846,kwt,2006,1179573.0
4847,kwt,2007,1426395.0
4848,kwt,2008,1499912.0
4849,kwt,2009,2618413.0
4850,kwt,2010,3979145.0
4851,kwt,2011,4934160.0
4852,kwt,2012,5100000.0
4853,kwt,2013,6410000.0
4854,kwt,2014,7600000.0
4855,kwt,2015,7664743.0
4856,kwt,2016,7659365.0
4857,kwt,2017,7138833.0
4858,kwt,2018,7099848.0
4859,kwt,2019,7327028.0
4860,lao,1960,0.0
4861,lao,1965,0.0
4862,lao,1970,0.0
4863,lao,1975,0.0
4864,lao,1976,0.0
4865,lao,1977,0.0
4866,lao,1978,0.0
4867,lao,1979,0.0
4868,lao,1980,0.0
4869,lao,1981,0.0
4870,lao,1982,0.0
4871,lao,1983,0.0
4872,lao,1984,0.0
4873,lao,1985,0.0
4874,lao,1986,0.0
4875,lao,1987,0.0
4876,lao,1988,0.0
4877,lao,1989,0.0
4878,lao,1990,0.0
4879,lao,1991,0.0
4880,lao,1992,290.0
4881,lao,1993,340.0
4882,lao,1994,625.0
4883,lao,1995,1539.0
4884,lao,1996,3790.0
4885,lao,1997,4915.0
4886,lao,1998,6453.0
4887,lao,1999,12078.0
4888,lao,2000,12681.0
4889,lao,2001,29545.0
4890,lao,2002,55160.0
4891,lao,2003,112275.0
4892,lao,2004,204191.0
4893,lao,2005,657528.0
4894,lao,2006,1009565.0
4895,lao,2007,1478409.0
4896,lao,2008,2022133.0
4897,lao,2009,3234642.0
4898,lao,2010,4003395.0
4899,lao,2011,5480851.0
4900,lao,2012,4300000.0
4901,lao,2013,4612612.0
4902,lao,2014,4618586.0
4903,lao,2015,3727162.0
4904,lao,2016,3958510.0
4905,lao,2017,3711813.0
4906,lao,2018,3662336.0
4907,lao,2019,4362183.0
4908,lbn,1960,0.0
4909,lbn,1965,0.0
4910,lbn,1970,0.0
4911,lbn,1975,0.0
4912,lbn,1976,0.0
4913,lbn,1977,0.0
4914,lbn,1978,0.0
4915,lbn,1979,0.0
4916,lbn,1980,0.0
4917,lbn,1981,0.0
4918,lbn,1982,0.0
4919,lbn,1983,0.0
4920,lbn,1984,0.0
4921,lbn,1985,0.0
4922,lbn,1986,0.0
4923,lbn,1987,0.0
4924,lbn,1988,0.0
4925,lbn,1989,0.0
4926,lbn,1990,0.0
4927,lbn,1991,0.0
4928,lbn,1992,0.0
4929,lbn,1993,0.0
4930,lbn,1994,0.0
4931,lbn,1995,120000.0
4932,lbn,1996,198000.0
4933,lbn,1997,373900.0
4934,lbn,1998,505300.0
4935,lbn,1999,627000.0
4936,lbn,2000,743000.0
4937,lbn,2001,766754.0
4938,lbn,2002,775104.0
4939,lbn,2003,795460.0
4940,lbn,2004,884445.0
4941,lbn,2005,993557.0
4942,lbn,2006,1106431.0
4943,lbn,2007,1260000.0
4944,lbn,2008,1427000.0
4945,lbn,2009,2390317.0
4946,lbn,2010,2863664.0
4947,lbn,2011,3456650.0
4948,lbn,2012,3755169.0
4949,lbn,2013,3884757.0
4950,lbn,2014,4387275.0
4951,lbn,2015,4657651.0
4952,lbn,2016,4277043.0
4953,lbn,2017,4399085.0
4954,lbn,2018,4424185.0
4955,lbn,2019,4237962.0
4956,lbr,1960,0.0
4957,lbr,1965,0.0
4958,lbr,1970,0.0
4959,lbr,1975,0.0
4960,lbr,1976,0.0
4961,lbr,1977,0.0
4962,lbr,1978,0.0
4963,lbr,1979,0.0
4964,lbr,1980,0.0
4965,lbr,1981,0.0
4966,lbr,1982,0.0
4967,lbr,1983,0.0
4968,lbr,1984,0.0
4969,lbr,1985,0.0
4970,lbr,1986,0.0
4971,lbr,1987,0.0
4972,lbr,1988,0.0
4973,lbr,1989,0.0
4974,lbr,1990,0.0
4975,lbr,1991,0.0
4976,lbr,1992,0.0
4977,lbr,1993,0.0
4978,lbr,1994,0.0
4979,lbr,1995,0.0
4980,lbr,1996,0.0
4981,lbr,1997,0.0
4982,lbr,1998,0.0
4983,lbr,1999,0.0
4984,lbr,2000,1500.0
4985,lbr,2001,2000.0
4986,lbr,2002,5000.0
4987,lbr,2003,47250.0
4988,lbr,2004,94370.0
4989,lbr,2005,160000.0
4990,lbr,2006,280000.0
4991,lbr,2007,563000.0
4992,lbr,2008,854627.0
4993,lbr,2009,1085062.0
4994,lbr,2010,1571308.0
4995,lbr,2011,2020637.0
4996,lbr,2012,2379900.0
4997,lbr,2013,2550775.0
4998,lbr,2014,3225258.0
4999,lbr,2015,3652000.0
5000,lbr,2016,3117002.0
5001,lbr,2017,2660000.0
5002,lby,1960,0.0
5003,lby,1965,0.0
5004,lby,1970,0.0
5005,lby,1975,0.0
5006,lby,1976,0.0
5007,lby,1977,0.0
5008,lby,1978,0.0
5009,lby,1979,0.0
5010,lby,1980,0.0
5011,lby,1981,0.0
5012,lby,1982,0.0
5013,lby,1983,0.0
5014,lby,1984,0.0
5015,lby,1985,0.0
5016,lby,1986,0.0
5017,lby,1987,0.0
5018,lby,1988,0.0
5019,lby,1989,0.0
5020,lby,1990,0.0
5021,lby,1991,0.0
5022,lby,1992,0.0
5023,lby,1993,0.0
5024,lby,1994,0.0
5025,lby,1995,0.0
5026,lby,1996,0.0
5027,lby,1997,10000.0
5028,lby,1998,20000.0
5029,lby,1999,30000.0
5030,lby,2000,40000.0
5031,lby,2001,50000.0
5032,lby,2002,70000.0
5033,lby,2003,127000.0
5034,lby,2004,500000.0
5035,lby,2005,2000000.0
5036,lby,2006,3927562.0
5037,lby,2007,4500000.0
5038,lby,2008,7379115.0
5039,lby,2009,9534091.0
5040,lby,2010,10900000.0
5041,lby,2011,10000000.0
5042,lby,2012,9587000.0
5043,lby,2013,10235300.0
5044,lby,2014,8497080.0
5045,lby,2015,9747080.0
5046,lby,2016,7660068.0
5047,lby,2017,6020000.0
5048,lca,1960,0.0
5049,lca,1965,0.0
5050,lca,1970,0.0
5051,lca,1975,0.0
5052,lca,1976,0.0
5053,lca,1977,0.0
5054,lca,1978,0.0
5055,lca,1979,0.0
5056,lca,1980,0.0
5057,lca,1981,0.0
5058,lca,1982,0.0
5059,lca,1983,0.0
5060,lca,1984,0.0
5061,lca,1985,0.0
5062,lca,1986,0.0
5063,lca,1987,0.0
5064,lca,1988,0.0
5065,lca,1989,0.0
5066,lca,1990,0.0
5067,lca,1994,524.0
5068,lca,1995,1000.0
5069,lca,1996,1400.0
5070,lca,1997,1600.0
5071,lca,1998,1900.0
5072,lca,1999,2300.0
5073,lca,2000,2500.0
5074,lca,2001,2700.0
5075,lca,2002,14313.0
5076,lca,2003,99000.0
5077,lca,2004,101000.0
5078,lca,2005,105656.0
5079,lca,2006,105600.0
5080,lca,2007,147000.0
5081,lca,2008,175045.0
5082,lca,2009,189738.0
5083,lca,2010,198212.0
5084,lca,2011,216530.0
5085,lca,2012,216000.0
5086,lca,2013,212063.0
5087,lca,2014,188351.0
5088,lca,2015,187741.0
5089,lca,2016,176648.0
5090,lca,2017,176694.0
5091,lca,2018,184944.0
5092,lie,1990,0.0
5093,lie,1998,7500.0
5094,lie,1999,9000.0
5095,lie,2000,10000.0
5096,lie,2001,11000.0
5097,lie,2002,11402.0
5098,lie,2003,25000.0
5099,lie,2004,25500.0
5100,lie,2005,27503.0
5101,lie,2006,28755.0
5102,lie,2007,32013.0
5103,lie,2008,34000.0
5104,lie,2009,35000.0
5105,lie,2010,35500.0
5106,lie,2011,36970.0
5107,lie,2012,36080.0
5108,lie,2013,38427.0
5109,lie,2014,40652.0
5110,lie,2015,40950.0
5111,lie,2016,44298.0
5112,lie,2017,46402.0
5113,lie,2018,47272.0
5114,lie,2019,48307.0
5115,lka,1960,0.0
5116,lka,1965,0.0
5117,lka,1970,0.0
5118,lka,1975,0.0
5119,lka,1976,0.0
5120,lka,1977,0.0
5121,lka,1978,0.0
5122,lka,1979,0.0
5123,lka,1980,0.0
5124,lka,1981,0.0
5125,lka,1982,0.0
5126,lka,1983,0.0
5127,lka,1984,0.0
5128,lka,1985,0.0
5129,lka,1986,0.0
5130,lka,1987,0.0
5131,lka,1988,0.0
5132,lka,1989,0.0
5133,lka,1990,1010.0
5134,lka,1991,1800.0
5135,lka,1992,2644.0
5136,lka,1993,14687.0
5137,lka,1994,29182.0
5138,lka,1995,51316.0
5139,lka,1996,71029.0
5140,lka,1997,114888.0
5141,lka,1998,174202.0
5142,lka,1999,256655.0
5143,lka,2000,430202.0
5144,lka,2001,667662.0
5145,lka,2002,931403.0
5146,lka,2003,1393403.0
5147,lka,2004,2211158.0
5148,lka,2005,3361775.0
5149,lka,2006,5412496.0
5150,lka,2007,7983489.0
5151,lka,2008,11082454.0
5152,lka,2009,16305417.0
5153,lka,2010,17359312.0
5154,lka,2011,18319447.0
5155,lka,2012,19332844.0
5156,lka,2013,20315150.0
5157,lka,2014,22123000.0
5158,lka,2015,23899642.0
5159,lka,2016,25797199.0
5160,lka,2017,28199083.0
5161,lka,2018,30282984.0
5162,lso,1960,0.0
5163,lso,1965,0.0
5164,lso,1970,0.0
5165,lso,1975,0.0
5166,lso,1976,0.0
5167,lso,1977,0.0
5168,lso,1978,0.0
5169,lso,1979,0.0
5170,lso,1980,0.0
5171,lso,1981,0.0
5172,lso,1982,0.0
5173,lso,1983,0.0
5174,lso,1984,0.0
5175,lso,1985,0.0
5176,lso,1986,0.0
5177,lso,1987,0.0
5178,lso,1988,0.0
5179,lso,1989,0.0
5180,lso,1990,0.0
5181,lso,1991,0.0
5182,lso,1992,0.0
5183,lso,1993,0.0
5184,lso,1994,0.0
5185,lso,1995,0.0
5186,lso,1996,1262.0
5187,lso,1997,3500.0
5188,lso,1998,9831.0
5189,lso,1999,12000.0
5190,lso,2000,21600.0
5191,lso,2001,57000.0
5192,lso,2002,137953.0
5193,lso,2003,125950.0
5194,lso,2004,196213.0
5195,lso,2005,249786.0
5196,lso,2006,357913.0
5197,lso,2007,482455.0
5198,lso,2008,593216.0
5199,lso,2009,661000.0
5200,lso,2010,987448.0
5201,lso,2011,1232354.0
5202,lso,2012,1544815.0
5203,lso,2013,1790295.0
5204,lso,2014,2138789.0
5205,lso,2015,2140141.0
5206,lso,2016,2282917.0
5207,lso,2017,2380804.0
5208,ltu,1960,0.0
5209,ltu,1965,0.0
5210,ltu,1970,0.0
5211,ltu,1975,0.0
5212,ltu,1976,0.0
5213,ltu,1977,0.0
5214,ltu,1978,0.0
5215,ltu,1979,0.0
5216,ltu,1980,0.0
5217,ltu,1981,0.0
5218,ltu,1982,0.0
5219,ltu,1983,0.0
5220,ltu,1984,0.0
5221,ltu,1985,0.0
5222,ltu,1986,0.0
5223,ltu,1987,0.0
5224,ltu,1988,0.0
5225,ltu,1989,0.0
5226,ltu,1990,0.0
5227,ltu,1991,0.0
5228,ltu,1992,267.0
5229,ltu,1993,1242.0
5230,ltu,1994,4512.0
5231,ltu,1995,14795.0
5232,ltu,1996,50973.0
5233,ltu,1997,165337.0
5234,ltu,1998,267615.0
5235,ltu,1999,332000.0
5236,ltu,2000,524000.0
5237,ltu,2001,1017999.0
5238,ltu,2002,1645568.0
5239,ltu,2003,2102207.0
5240,ltu,2004,3051160.0
5241,ltu,2005,4353447.0
5242,ltu,2006,4718215.0
5243,ltu,2007,4912077.0
5244,ltu,2008,5022638.0
5245,ltu,2009,4961499.0
5246,ltu,2010,4890979.0
5247,ltu,2011,4938000.0
5248,ltu,2012,4997265.0
5249,ltu,2013,4565976.0
5250,ltu,2014,4267592.0
5251,ltu,2015,4184053.0
5252,ltu,2016,4204692.0
5253,ltu,2017,4361329.0
5254,ltu,2018,4590441.0
5255,ltu,2019,4658823.0
5256,lux,1960,0.0
5257,lux,1965,0.0
5258,lux,1970,0.0
5259,lux,1975,0.0
5260,lux,1976,0.0
5261,lux,1977,0.0
5262,lux,1978,0.0
5263,lux,1979,0.0
5264,lux,1980,0.0
5265,lux,1981,0.0
5266,lux,1982,0.0
5267,lux,1983,0.0
5268,lux,1984,0.0
5269,lux,1985,40.0
5270,lux,1986,292.0
5271,lux,1987,375.0
5272,lux,1988,542.0
5273,lux,1989,665.0
5274,lux,1990,824.0
5275,lux,1991,1139.0
5276,lux,1992,1120.0
5277,lux,1993,5082.0
5278,lux,1994,12895.0
5279,lux,1995,26838.0
5280,lux,1996,45000.0
5281,lux,1997,67208.0
5282,lux,1998,130500.0
5283,lux,1999,209190.0
5284,lux,2000,303274.0
5285,lux,2001,409064.0
5286,lux,2002,473000.0
5287,lux,2003,539000.0
5288,lux,2004,470000.0
5289,lux,2005,510000.0
5290,lux,2006,713000.0
5291,lux,2007,684500.0
5292,lux,2008,707000.0
5293,lux,2009,720000.0
5294,lux,2010,727000.0
5295,lux,2011,764973.0
5296,lux,2012,761314.0
5297,lux,2013,788371.0
5298,lux,2014,802400.0
5299,lux,2015,806800.0
5300,lux,2016,764000.0
5301,lux,2017,794000.0
5302,lux,2018,798600.0
5303,lux,2019,835900.0
5304,lva,1960,0.0
5305,lva,1965,0.0
5306,lva,1970,0.0
5307,lva,1975,0.0
5308,lva,1976,0.0
5309,lva,1977,0.0
5310,lva,1978,0.0
5311,lva,1979,0.0
5312,lva,1980,0.0
5313,lva,1981,0.0
5314,lva,1982,0.0
5315,lva,1983,0.0
5316,lva,1984,0.0
5317,lva,1985,0.0
5318,lva,1986,0.0
5319,lva,1987,0.0
5320,lva,1988,0.0
5321,lva,1989,0.0
5322,lva,1990,0.0
5323,lva,1991,0.0
5324,lva,1992,1027.0
5325,lva,1993,3800.0
5326,lva,1994,8364.0
5327,lva,1995,15003.0
5328,lva,1996,28500.0
5329,lva,1997,77100.0
5330,lva,1998,167460.0
5331,lva,1999,274344.0
5332,lva,2000,401272.0
5333,lva,2001,656835.0
5334,lva,2002,917196.0
5335,lva,2003,1219550.0
5336,lva,2004,1536712.0
5337,lva,2005,1871602.0
5338,lva,2006,2183696.0
5339,lva,2007,2217008.0
5340,lva,2008,2298610.0
5341,lva,2009,2303600.0
5342,lva,2010,2306100.0
5343,lva,2011,2309000.0
5344,lva,2012,2630873.0
5345,lva,2013,2558000.0
5346,lva,2014,2384000.0
5347,lva,2015,2590000.0
5348,lva,2016,2650273.0
5349,lva,2017,2464122.0
5350,lva,2018,2070180.0
5351,lva,2019,2071814.0
5352,mac,1960,0.0
5353,mac,1965,0.0
5354,mac,1970,0.0
5355,mac,1975,0.0
5356,mac,1976,0.0
5357,mac,1977,0.0
5358,mac,1978,0.0
5359,mac,1979,0.0
5360,mac,1980,0.0
5361,mac,1981,0.0
5362,mac,1982,0.0
5363,mac,1983,0.0
5364,mac,1984,0.0
5365,mac,1985,0.0
5366,mac,1986,0.0
5367,mac,1987,0.0
5368,mac,1988,0.0
5369,mac,1989,1356.0
5370,mac,1990,2232.0
5371,mac,1991,4847.0
5372,mac,1992,10513.0
5373,mac,1993,15135.0
5374,mac,1994,21445.0
5375,mac,1995,35881.0
5376,mac,1996,44788.0
5377,mac,1997,52845.0
5378,mac,1998,82114.0
5379,mac,1999,118101.0
5380,mac,2000,141052.0
5381,mac,2001,194475.0
5382,mac,2002,276138.0
5383,mac,2003,364031.0
5384,mac,2004,432450.0
5385,mac,2005,532758.0
5386,mac,2006,636347.0
5387,mac,2007,794323.0
5388,mac,2008,932596.0
5389,mac,2009,1037380.0
5390,mac,2010,1122261.0
5391,mac,2011,1353194.0
5392,mac,2012,1613457.0
5393,mac,2013,1722245.0
5394,mac,2014,1856453.0
5395,mac,2015,1896097.0
5396,mac,2016,1969972.0
5397,mac,2017,2047000.0
5398,mac,2018,2181194.0
5399,mar,1960,0.0
5400,mar,1965,0.0
5401,mar,1970,0.0
5402,mar,1975,0.0
5403,mar,1976,0.0
5404,mar,1977,0.0
5405,mar,1978,0.0
5406,mar,1979,0.0
5407,mar,1980,0.0
5408,mar,1981,0.0
5409,mar,1982,0.0
5410,mar,1983,0.0
5411,mar,1984,0.0
5412,mar,1985,0.0
5413,mar,1986,0.0
5414,mar,1987,60.0
5415,mar,1988,105.0
5416,mar,1989,700.0
5417,mar,1990,904.0
5418,mar,1991,1500.0
5419,mar,1992,3217.0
5420,mar,1993,6725.0
5421,mar,1994,13794.0
5422,mar,1995,29511.0
5423,mar,1996,42942.0
5424,mar,1997,74472.0
5425,mar,1998,116645.0
5426,mar,1999,369174.0
5427,mar,2000,2342000.0
5428,mar,2001,4771739.0
5429,mar,2002,6198670.0
5430,mar,2003,7359870.0
5431,mar,2004,9336878.0
5432,mar,2005,12392805.0
5433,mar,2006,16004731.0
5434,mar,2007,20029300.0
5435,mar,2008,22815694.0
5436,mar,2009,25310761.0
5437,mar,2010,31982279.0
5438,mar,2011,36553943.0
5439,mar,2012,39016336.0
5440,mar,2013,42423794.0
5441,mar,2014,44114534.0
5442,mar,2015,43079696.0
5443,mar,2016,41513933.0
5444,mar,2017,43916066.0
5445,mar,2018,44737885.0
5446,mar,2019,46666722.0
5447,mco,1960,0.0
5448,mco,1965,0.0
5449,mco,1970,0.0
5450,mco,1975,0.0
5451,mco,1976,0.0
5452,mco,1977,0.0
5453,mco,1978,0.0
5454,mco,1979,0.0
5455,mco,1980,0.0
5456,mco,1981,0.0
5457,mco,1982,0.0
5458,mco,1983,0.0
5459,mco,1984,0.0
5460,mco,1985,0.0
5461,mco,1986,0.0
5462,mco,1987,0.0
5463,mco,1988,0.0
5464,mco,1989,0.0
5465,mco,1990,0.0
5466,mco,1991,0.0
5467,mco,1992,0.0
5468,mco,1993,1150.0
5469,mco,1994,2559.0
5470,mco,1995,3005.0
5471,mco,1996,5400.0
5472,mco,1997,7200.0
5473,mco,1998,11474.0
5474,mco,1999,13080.0
5475,mco,2000,13927.0
5476,mco,2001,14302.0
5477,mco,2002,14874.0
5478,mco,2003,15081.0
5479,mco,2004,15750.0
5480,mco,2005,17191.0
5481,mco,2006,18307.0
5482,mco,2007,20400.0
5483,mco,2008,22000.0
5484,mco,2009,23000.0
5485,mco,2010,23414.0
5486,mco,2011,31789.0
5487,mco,2012,33195.0
5488,mco,2013,35464.0
5489,mco,2014,33675.0
5490,mco,2015,34020.0
5491,mco,2016,33297.0
5492,mco,2017,32978.0
5493,mco,2018,32689.0
5494,mco,2019,33783.0
5495,mda,1960,0.0
5496,mda,1965,0.0
5497,mda,1970,0.0
5498,mda,1975,0.0
5499,mda,1976,0.0
5500,mda,1977,0.0
5501,mda,1978,0.0
5502,mda,1979,0.0
5503,mda,1980,0.0
5504,mda,1981,0.0
5505,mda,1982,0.0
5506,mda,1983,0.0
5507,mda,1984,0.0
5508,mda,1985,0.0
5509,mda,1986,0.0
5510,mda,1987,0.0
5511,mda,1988,0.0
5512,mda,1989,0.0
5513,mda,1990,0.0
5514,mda,1991,0.0
5515,mda,1992,0.0
5516,mda,1993,0.0
5517,mda,1994,0.0
5518,mda,1995,14.0
5519,mda,1996,920.0
5520,mda,1997,2200.0
5521,mda,1998,7000.0
5522,mda,1999,18000.0
5523,mda,2000,139000.0
5524,mda,2001,225000.0
5525,mda,2002,338225.0
5526,mda,2003,475942.0
5527,mda,2004,787000.0
5528,mda,2005,1089800.0
5529,mda,2006,1358152.0
5530,mda,2007,1882830.0
5531,mda,2008,2423416.0
5532,mda,2009,2136409.0
5533,mda,2010,2550592.0
5534,mda,2011,3217261.0
5535,mda,2012,3584283.0
5536,mda,2013,3696834.0
5537,mda,2014,3738125.0
5538,mda,2015,3713137.0
5539,mda,2016,3788490.0
5540,mda,2017,3746644.0
5541,mda,2018,3636931.0
5542,mda,2019,3613846.0
5543,mdg,1960,0.0
5544,mdg,1965,0.0
5545,mdg,1970,0.0
5546,mdg,1975,0.0
5547,mdg,1976,0.0
5548,mdg,1977,0.0
5549,mdg,1978,0.0
5550,mdg,1979,0.0
5551,mdg,1980,0.0
5552,mdg,1981,0.0
5553,mdg,1982,0.0
5554,mdg,1983,0.0
5555,mdg,1984,0.0
5556,mdg,1985,0.0
5557,mdg,1986,0.0
5558,mdg,1987,0.0
5559,mdg,1988,0.0
5560,mdg,1989,0.0
5561,mdg,1990,0.0
5562,mdg,1991,0.0
5563,mdg,1992,0.0
5564,mdg,1993,0.0
5565,mdg,1994,300.0
5566,mdg,1995,1300.0
5567,mdg,1996,2300.0
5568,mdg,1997,4100.0
5569,mdg,1998,12784.0
5570,mdg,1999,35752.0
5571,mdg,2000,63094.0
5572,mdg,2001,147500.0
5573,mdg,2002,163010.0
5574,mdg,2003,283666.0
5575,mdg,2004,333888.0
5576,mdg,2005,510269.0
5577,mdg,2006,1045888.0
5578,mdg,2007,2217612.0
5579,mdg,2008,4835239.0
5580,mdg,2009,6283799.0
5581,mdg,2010,7711721.0
5582,mdg,2011,8680772.0
5583,mdg,2012,8778600.0
5584,mdg,2013,8461120.0
5585,mdg,2014,9713883.0
5586,mdg,2015,10693765.0
5587,mdg,2016,7998253.0
5588,mdg,2017,8730499.0
5589,mdg,2018,10654710.0
5590,mdv,1960,0.0
5591,mdv,1965,0.0
5592,mdv,1970,0.0
5593,mdv,1975,0.0
5594,mdv,1976,0.0
5595,mdv,1977,0.0
5596,mdv,1978,0.0
5597,mdv,1979,0.0
5598,mdv,1980,0.0
5599,mdv,1981,0.0
5600,mdv,1982,0.0
5601,mdv,1983,0.0
5602,mdv,1984,0.0
5603,mdv,1985,0.0
5604,mdv,1986,0.0
5605,mdv,1987,0.0
5606,mdv,1988,0.0
5607,mdv,1989,0.0
5608,mdv,1990,0.0
5609,mdv,1991,0.0
5610,mdv,1992,0.0
5611,mdv,1993,0.0
5612,mdv,1994,0.0
5613,mdv,1995,0.0
5614,mdv,1996,20.0
5615,mdv,1997,1290.0
5616,mdv,1998,1606.0
5617,mdv,1999,2926.0
5618,mdv,2000,7638.0
5619,mdv,2001,18894.0
5620,mdv,2002,41899.0
5621,mdv,2003,66466.0
5622,mdv,2004,113246.0
5623,mdv,2005,203620.0
5624,mdv,2006,271053.0
5625,mdv,2007,313539.0
5626,mdv,2008,435627.0
5627,mdv,2009,457770.0
5628,mdv,2010,494351.0
5629,mdv,2011,530449.0
5630,mdv,2012,560547.0
5631,mdv,2013,625161.0
5632,mdv,2014,665818.0
5633,mdv,2015,739790.0
5634,mdv,2016,812128.0
5635,mdv,2017,900120.0
5636,mdv,2018,857934.0
5637,mdv,2019,828042.0
5638,mex,1960,0.0
5639,mex,1965,0.0
5640,mex,1970,0.0
5641,mex,1975,0.0
5642,mex,1976,0.0
5643,mex,1977,0.0
5644,mex,1978,0.0
5645,mex,1979,0.0
5646,mex,1980,0.0
5647,mex,1981,0.0
5648,mex,1982,0.0
5649,mex,1983,0.0
5650,mex,1984,0.0
5651,mex,1985,0.0
5652,mex,1986,0.0
5653,mex,1987,0.0
5654,mex,1988,1500.0
5655,mex,1989,8500.0
5656,mex,1990,63926.0
5657,mex,1991,160898.0
