,word,doc0,doc1,doc2
1141,fainted,0.0,0.0,0.008914573305363426
1142,fair,0.0,0.01608987960937459,0.020339288327688207
1143,fairer,0.0,0.021156258116020076,0.0
1144,fall,0.007347662351015359,0.006247613426324648,0.005265090600343003
1145,falling,0.012440673793328114,0.0,0.0
1146,false,0.0,0.010578129058010038,0.0
1147,familiar,0.0,0.01608987960937459,0.006779762775896069
1148,familiarly,0.0,0.010578129058010038,0.0
1149,families,0.009461453083831381,0.008044939804687295,0.0
1150,family,0.007347662351015359,0.012495226852649297,0.03159054360205802
1151,famine,0.0,0.0,0.008914573305363426
1152,fan,0.0,0.0,0.008914573305363426
1153,fancied,0.012440673793328114,0.0,0.0
1154,fancies,0.0,0.021156258116020076,0.0
1155,fancy,0.009461453083831381,0.01608987960937459,0.0
1156,fancying,0.009461453083831381,0.008044939804687295,0.0
1157,fanned,0.0,0.0,0.008914573305363426
1158,far,0.0,0.03217975921874918,0.027119051103584275
1159,farewell,0.0,0.010578129058010038,0.0
1160,farmer,0.0,0.0,0.008914573305363426
1161,farmhouse,0.0,0.0,0.008914573305363426
1162,fashion,0.012440673793328114,0.0,0.0
1163,fast,0.0,0.010578129058010038,0.0
1164,fastidious,0.012440673793328114,0.0,0.0
1165,fatal,0.0,0.01608987960937459,0.006779762775896069
1166,fatality,0.0,0.010578129058010038,0.0
1167,fate,0.0,0.01608987960937459,0.013559525551792137
1168,father,0.029390649404061435,0.19367601621606412,0.08950654020583106
1169,fatigue,0.0,0.008044939804687295,0.013559525551792137
1170,fatigued,0.012440673793328114,0.0,0.0
1171,fatiguing,0.0,0.010578129058010038,0.0
1172,faultiness,0.0,0.010578129058010038,0.0
1173,favour,0.0,0.008044939804687295,0.013559525551792137
1174,favourable,0.009461453083831381,0.0,0.013559525551792137
1175,favourite,0.0,0.04231251623204015,0.0
1176,fear,0.009461453083831381,0.0,0.006779762775896069
1177,feared,0.0,0.008044939804687295,0.013559525551792137
1178,fearful,0.0,0.0,0.008914573305363426
1179,fearfully,0.0,0.0,0.008914573305363426
1180,fears,0.012440673793328114,0.0,0.0
1181,features,0.007347662351015359,0.006247613426324648,0.010530181200686006
1182,feel,0.0,0.03173438717403012,0.0
1183,feeling,0.0,0.008044939804687295,0.020339288327688207
1184,feelings,0.014695324702030717,0.04373329398427254,0.04738581540308703
1185,feet,0.0,0.008044939804687295,0.027119051103584275
1186,felix,0.0,0.0,0.33875378560381014
1187,fell,0.0,0.008044939804687295,0.027119051103584275
1188,fellow,0.0,0.04022469902343647,0.013559525551792137
1189,fellows,0.0,0.008044939804687295,0.006779762775896069
1190,felt,0.007347662351015359,0.03748568055794789,0.04738581540308703
1191,female,0.0,0.0,0.008914573305363426
1192,feminine,0.0,0.010578129058010038,0.0
1193,fervent,0.0,0.010578129058010038,0.0
1194,fervently,0.0,0.010578129058010038,0.0
1195,fervour,0.0,0.010578129058010038,0.0
1196,fever,0.0,0.03173438717403012,0.0
1197,fibres,0.0,0.010578129058010038,0.0
1198,fidelity,0.0,0.010578129058010038,0.0
1199,field,0.0,0.0,0.01782914661072685
1200,fields,0.0,0.008044939804687295,0.027119051103584275
1201,fifth,0.012440673793328114,0.0,0.0
1202,figure,0.009461453083831381,0.0,0.027119051103584275
1203,filial,0.0,0.010578129058010038,0.0
1204,filled,0.0,0.01608987960937459,0.027119051103584275
1205,filthy,0.0,0.010578129058010038,0.0
1206,final,0.0,0.010578129058010038,0.0
1207,finding,0.0,0.0,0.01782914661072685
1208,fine,0.029390649404061435,0.006247613426324648,0.005265090600343003
1209,finery,0.012440673793328114,0.0,0.0
1210,finest,0.0,0.0,0.008914573305363426
1211,fingers,0.0,0.010578129058010038,0.0
1212,finished,0.0,0.0,0.026743719916090276
1213,firing,0.0,0.0,0.008914573305363426
1214,firm,0.0,0.010578129058010038,0.0
1215,firmest,0.0,0.010578129058010038,0.0
1216,fit,0.0,0.0,0.008914573305363426
1217,fixed,0.007347662351015359,0.024990453705298593,0.010530181200686006
1218,flagrant,0.0,0.0,0.008914573305363426
1219,flame,0.0,0.0,0.008914573305363426
1220,flatter,0.012440673793328114,0.0,0.0
1221,fled,0.0,0.0,0.01782914661072685
1222,flight,0.0,0.0,0.008914573305363426
1223,flitted,0.0,0.0,0.008914573305363426
1224,floor,0.0,0.0,0.01782914661072685
1225,floundering,0.0,0.010578129058010038,0.0
1226,flourishing,0.0,0.010578129058010038,0.0
1227,flowed,0.0,0.0,0.01782914661072685
1228,flower,0.0,0.0,0.008914573305363426
1229,flowers,0.0,0.0,0.01782914661072685
1230,fluctuating,0.0,0.010578129058010038,0.0
1231,flushed,0.0,0.0,0.008914573305363426
1232,flying,0.012440673793328114,0.0,0.0
1233,foldings,0.0,0.010578129058010038,0.0
1234,foliage,0.0,0.0,0.008914573305363426
1235,follow,0.0,0.0,0.01782914661072685
1236,followed,0.014695324702030717,0.012495226852649297,0.005265090600343003
1237,followers,0.0,0.0,0.008914573305363426
1238,following,0.018922906167662762,0.01608987960937459,0.0
1239,folly,0.0,0.010578129058010038,0.0
1240,fond,0.009461453083831381,0.008044939804687295,0.0
1241,fondness,0.0,0.010578129058010038,0.0
1242,food,0.0,0.01608987960937459,0.06779762775896069
1243,foolish,0.0,0.0,0.008914573305363426
1244,foot,0.0,0.0,0.008914573305363426
1245,forbidden,0.0,0.0,0.008914573305363426
1246,forbidding,0.012440673793328114,0.0,0.0
1247,forced,0.0,0.010578129058010038,0.0
1248,forest,0.0,0.0,0.0356582932214537
1249,forget,0.009461453083831381,0.03217975921874918,0.0
1250,forgot,0.0,0.010578129058010038,0.0
1251,forgotten,0.0,0.021156258116020076,0.0
1252,form,0.0,0.024134819414061884,0.020339288327688207
1253,formed,0.0,0.03217975921874918,0.027119051103584275
1254,forms,0.009461453083831381,0.0,0.027119051103584275
1255,forth,0.0,0.008044939804687295,0.027119051103584275
1256,fortifications,0.0,0.010578129058010038,0.0
1257,fortitude,0.0,0.010578129058010038,0.0
1258,fortnight,0.03732202137998434,0.0,0.0
1259,fortunate,0.018922906167662762,0.01608987960937459,0.0
1260,fortune,0.028384359251494143,0.0,0.013559525551792137
1261,fortunes,0.0,0.010578129058010038,0.0
1262,forward,0.0,0.008044939804687295,0.013559525551792137
1263,foster,0.0,0.010578129058010038,0.0
1264,foundations,0.0,0.03173438717403012,0.0
1265,founded,0.0,0.010578129058010038,0.0
1266,fourth,0.012440673793328114,0.0,0.0
1267,frame,0.0,0.04022469902343647,0.006779762775896069
1268,framed,0.0,0.0,0.008914573305363426
1269,france,0.0,0.008044939804687295,0.020339288327688207
1270,frankenstein,0.0,0.010578129058010038,0.0
1271,frankness,0.0,0.010578129058010038,0.0
1272,frantic,0.0,0.010578129058010038,0.0
1273,free,0.0,0.008044939804687295,0.013559525551792137
1274,freedom,0.0,0.0,0.008914573305363426
1275,frementi,0.0,0.010578129058010038,0.0
1276,french,0.0,0.0,0.01782914661072685
1277,frequent,0.0,0.0,0.01782914661072685
1278,frequently,0.0,0.0,0.01782914661072685
1279,fresh,0.0,0.0,0.008914573305363426
1280,fretfully,0.012440673793328114,0.0,0.0
1281,friend,0.047307265419156905,0.04022469902343647,0.0
1282,friends,0.014695324702030717,0.024990453705298593,0.04738581540308703
1283,friendship,0.0,0.021156258116020076,0.0
1284,frightened,0.0,0.0,0.01782914661072685
1285,frightful,0.0,0.010578129058010038,0.0
1286,frontiers,0.0,0.010578129058010038,0.0
1287,frosty,0.0,0.0,0.008914573305363426
1288,fruitless,0.0,0.0,0.008914573305363426
1289,fuel,0.0,0.0,0.01782914661072685
1290,fugitives,0.0,0.0,0.008914573305363426
1291,fulfilled,0.0,0.010578129058010038,0.0
1292,fulfilment,0.0,0.010578129058010038,0.0
1293,fully,0.0,0.0,0.01782914661072685
1294,functions,0.0,0.010578129058010038,0.0
1295,fund,0.0,0.010578129058010038,0.0
1296,furnished,0.0,0.010578129058010038,0.0
1297,furniture,0.0,0.0,0.008914573305363426
1298,futile,0.0,0.010578129058010038,0.0
1299,future,0.0,0.04022469902343647,0.020339288327688207
1300,gain,0.0,0.0,0.008914573305363426
1301,gained,0.0,0.01608987960937459,0.006779762775896069
1302,gait,0.0,0.0,0.008914573305363426
1303,gallant,0.0,0.010578129058010038,0.0
1304,gallery,0.0,0.010578129058010038,0.0
1305,galvanism,0.0,0.010578129058010038,0.0
1306,garb,0.0,0.0,0.008914573305363426
1307,garden,0.0,0.008044939804687295,0.040678576655376414
1308,gardener,0.0,0.010578129058010038,0.0
1309,gardens,0.0,0.0,0.008914573305363426
1310,gathered,0.0,0.008044939804687295,0.013559525551792137
1311,gave,0.007347662351015359,0.03748568055794789,0.03159054360205802
1312,gay,0.0,0.0,0.008914573305363426
1313,gazed,0.0,0.01608987960937459,0.006779762775896069
1314,general,0.028384359251494143,0.01608987960937459,0.0
1315,generally,0.0,0.0,0.008914573305363426
1316,generation,0.0,0.010578129058010038,0.0
1317,generosity,0.0,0.010578129058010038,0.0
1318,generous,0.0,0.0,0.008914573305363426
1319,geneva,0.0,0.06346877434806024,0.0
1320,genevese,0.0,0.010578129058010038,0.0
1321,genial,0.0,0.0,0.008914573305363426
1322,genius,0.0,0.03217975921874918,0.006779762775896069
1323,gentle,0.0,0.0,0.13371859958045137
1324,gentleman,0.012440673793328114,0.0,0.0
1325,gentlemanlike,0.012440673793328114,0.0,0.0
1326,gentlemen,0.03732202137998434,0.0,0.0
1327,gentleness,0.0,0.01608987960937459,0.006779762775896069
1328,gently,0.0,0.0,0.008914573305363426
1329,german,0.0,0.010578129058010038,0.0
1330,germany,0.0,0.008044939804687295,0.013559525551792137
1331,gestures,0.0,0.0,0.008914573305363426
1332,ghosts,0.0,0.010578129058010038,0.0
1333,gift,0.0,0.010578129058010038,0.0
1334,gigantic,0.0,0.010578129058010038,0.0
1335,gilded,0.0,0.0,0.008914573305363426
1336,girl,0.014695324702030717,0.012495226852649297,0.057915996603773036
1337,girls,0.11196606413995303,0.0,0.0
1338,given,0.0,0.04826963882812377,0.013559525551792137
1339,giving,0.018922906167662762,0.008044939804687295,0.0
1340,glad,0.02488134758665623,0.0,0.0
1341,gladness,0.0,0.01608987960937459,0.006779762775896069
1342,glance,0.0,0.03173438717403012,0.0
1343,glimmering,0.0,0.010578129058010038,0.0
1344,gloomy,0.0,0.008044939804687295,0.006779762775896069
1345,gloried,0.0,0.0,0.008914573305363426
1346,glory,0.0,0.021156258116020076,0.0
1347,god,0.009461453083831381,0.008044939804687295,0.0
1348,godlike,0.0,0.0,0.01782914661072685
1349,gods,0.0,0.0,0.008914573305363426
1350,going,0.007347662351015359,0.006247613426324648,0.005265090600343003
1351,gold,0.0,0.010578129058010038,0.0
1352,gone,0.018922906167662762,0.024134819414061884,0.0
1353,good,0.05878129880812287,0.03748568055794789,0.03685563420240102
1354,goodness,0.0,0.0,0.008914573305363426
1355,got,0.012440673793328114,0.0,0.0
1356,government,0.0,0.0,0.026743719916090276
1357,governments,0.0,0.008044939804687295,0.013559525551792137
1358,gown,0.012440673793328114,0.0,0.0
1359,grace,0.0,0.008044939804687295,0.006779762775896069
1360,graceful,0.0,0.0,0.008914573305363426
1361,grades,0.0,0.010578129058010038,0.0
1362,gradually,0.0,0.01608987960937459,0.006779762775896069
1363,grand,0.0,0.008044939804687295,0.006779762775896069
1364,grandeur,0.0,0.010578129058010038,0.0
1365,grappling,0.0,0.010578129058010038,0.0
1366,grasp,0.0,0.010578129058010038,0.0
1367,grate,0.0,0.0,0.008914573305363426
1368,grated,0.0,0.0,0.008914573305363426
1369,gratified,0.009461453083831381,0.0,0.006779762775896069
1370,gratifying,0.0,0.010578129058010038,0.0
1371,gratitude,0.0,0.024134819414061884,0.006779762775896069
1372,grave,0.0,0.010578129058010038,0.0
1373,great,0.029390649404061435,0.06247613426324648,0.04212072480274402
1374,greater,0.0,0.03217975921874918,0.020339288327688207
1375,greatest,0.0,0.07240445824218565,0.013559525551792137
1376,greatly,0.0,0.008044939804687295,0.040678576655376414
1377,grecians,0.0,0.0,0.008914573305363426
1378,greece,0.0,0.010578129058010038,0.0
1379,greedily,0.0,0.008044939804687295,0.006779762775896069
1380,green,0.0,0.0,0.008914573305363426
1381,grew,0.0,0.03173438717403012,0.0
1382,grey,0.0,0.010578129058010038,0.0
1383,grief,0.0,0.04231251623204015,0.0
1384,grieved,0.009461453083831381,0.008044939804687295,0.0
1385,grievously,0.0,0.0,0.008914573305363426
1386,groans,0.0,0.0,0.008914573305363426
1387,ground,0.0,0.0,0.08023115974827083
1388,group,0.0,0.0,0.008914573305363426
1389,grown,0.009461453083831381,0.008044939804687295,0.0
1390,growth,0.0,0.0,0.008914573305363426
1391,gruff,0.0,0.010578129058010038,0.0
1392,guardian,0.0,0.021156258116020076,0.0
1393,guardians,0.0,0.010578129058010038,0.0
1394,guest,0.0,0.0,0.008914573305363426
1395,guidance,0.0,0.010578129058010038,0.0
1396,guide,0.0,0.008044939804687295,0.013559525551792137
1397,guided,0.0,0.021156258116020076,0.0
1398,guilty,0.0,0.010578129058010038,0.0
1399,guitar,0.0,0.0,0.026743719916090276
1400,habit,0.0,0.010578129058010038,0.0
1401,habitation,0.0,0.0,0.01782914661072685
1402,habits,0.0,0.010578129058010038,0.0
1403,hair,0.0,0.008044939804687295,0.020339288327688207
1404,hairs,0.0,0.008044939804687295,0.006779762775896069
1405,half,0.029390649404061435,0.006247613426324648,0.010530181200686006
1406,hall,0.0,0.010578129058010038,0.0
1407,hand,0.007347662351015359,0.012495226852649297,0.04738581540308703
1408,hands,0.0,0.04022469902343647,0.040678576655376414
1409,handsome,0.09952539034662491,0.0,0.0
1410,handsomer,0.012440673793328114,0.0,0.0
1411,hanging,0.0,0.008044939804687295,0.006779762775896069
1412,hapless,0.0,0.0,0.008914573305363426
1413,happened,0.0,0.008044939804687295,0.006779762775896069
1414,happier,0.0,0.021156258116020076,0.0
1415,happily,0.012440673793328114,0.0,0.0
1416,happiness,0.0,0.024134819414061884,0.013559525551792137
1417,happy,0.0,0.024134819414061884,0.040678576655376414
1418,hard,0.0,0.03173438717403012,0.0
1419,hardly,0.0,0.008044939804687295,0.027119051103584275
1420,hardship,0.0,0.010578129058010038,0.0
1421,hardy,0.0,0.010578129058010038,0.0
1422,harem,0.0,0.0,0.008914573305363426
1423,harmless,0.0,0.0,0.008914573305363426
1424,harmony,0.0,0.008044939804687295,0.006779762775896069
1425,harsh,0.0,0.0,0.026743719916090276
1426,harvest,0.0,0.010578129058010038,0.0
1427,hasten,0.0,0.0,0.008914573305363426
1428,hastened,0.0,0.008044939804687295,0.006779762775896069
1429,hastily,0.0,0.0,0.01782914661072685
1430,hat,0.012440673793328114,0.0,0.0
1431,hate,0.012440673793328114,0.0,0.0
1432,having,0.022042987053046074,0.03123806713162324,0.026325453001715016
1433,hazard,0.0,0.0,0.008914573305363426
1434,head,0.0,0.01608987960937459,0.020339288327688207
1435,health,0.0,0.010578129058010038,0.0
1436,hear,0.028384359251494143,0.01608987960937459,0.0
1437,heard,0.029390649404061435,0.024990453705298593,0.057915996603773036
1438,hearers,0.0,0.0,0.008914573305363426
1439,hearing,0.018922906167662762,0.0,0.013559525551792137
1440,heart,0.007347662351015359,0.012495226852649297,0.026325453001715016
1441,heartfelt,0.0,0.010578129058010038,0.0
1442,hearty,0.012440673793328114,0.0,0.0
1443,heat,0.0,0.0,0.04457286652681713
1444,heaven,0.009461453083831381,0.03217975921874918,0.0
1445,heavens,0.0,0.024134819414061884,0.013559525551792137
1446,height,0.0,0.008044939804687295,0.006779762775896069
1447,held,0.0,0.0,0.008914573305363426
1448,hell,0.0,0.0,0.008914573305363426
1449,help,0.0,0.0,0.008914573305363426
1450,helped,0.0,0.0,0.008914573305363426
1451,helpless,0.0,0.008044939804687295,0.006779762775896069
1452,hemisphere,0.0,0.0,0.008914573305363426
1453,henry,0.0,0.021156258116020076,0.0
1454,herb,0.0,0.0,0.01782914661072685
1455,herbage,0.0,0.0,0.008914573305363426
1456,heroes,0.0,0.021156258116020076,0.0
1457,heroic,0.0,0.010578129058010038,0.0
1458,hertfordshire,0.012440673793328114,0.0,0.0
1459,hesitated,0.0,0.008044939804687295,0.006779762775896069
1460,hid,0.0,0.0,0.008914573305363426
1461,hidden,0.0,0.010578129058010038,0.0
1462,hideously,0.0,0.0,0.008914573305363426
1463,hiding,0.0,0.021156258116020076,0.0
1464,high,0.014695324702030717,0.006247613426324648,0.01579527180102901
1465,higher,0.0,0.0,0.008914573305363426
1466,highest,0.0,0.008044939804687295,0.013559525551792137
1467,highly,0.009461453083831381,0.008044939804687295,0.0
1468,hills,0.0,0.010578129058010038,0.0
1469,hindrance,0.0,0.010578129058010038,0.0
1470,hired,0.0,0.0,0.008914573305363426
1471,history,0.0,0.024134819414061884,0.013559525551792137
1472,hitherto,0.0,0.03217975921874918,0.006779762775896069
1473,hold,0.0,0.021156258116020076,0.0
1474,holy,0.0,0.010578129058010038,0.0
1475,home,0.0,0.04826963882812377,0.006779762775896069
1476,honour,0.022042987053046074,0.006247613426324648,0.010530181200686006
1477,honourable,0.0,0.010578129058010038,0.0
1478,hope,0.014695324702030717,0.04373329398427254,0.005265090600343003
1479,hoped,0.018922906167662762,0.01608987960937459,0.0
1480,hopes,0.014695324702030717,0.018742840278973945,0.005265090600343003
1481,hoping,0.0,0.0,0.008914573305363426
1482,horrid,0.012440673793328114,0.0,0.0
1483,horror,0.0,0.0,0.008914573305363426
1484,horrors,0.0,0.021156258116020076,0.0
1485,horse,0.012440673793328114,0.0,0.0
1486,horseback,0.0,0.0,0.008914573305363426
1487,hour,0.0,0.01608987960937459,0.013559525551792137
1488,hours,0.0,0.0,0.04457286652681713
1489,house,0.007347662351015359,0.06872374768957114,0.026325453001715016
1490,housekeeping,0.012440673793328114,0.0,0.0
1491,houses,0.0,0.01608987960937459,0.006779762775896069
1492,hovel,0.0,0.0,0.0713165864429074
1493,huge,0.0,0.0,0.008914573305363426
1494,human,0.0,0.10458421746093483,0.027119051103584275
1495,humane,0.0,0.010578129058010038,0.0
1496,humour,0.02488134758665623,0.0,0.0
1497,humoured,0.012440673793328114,0.0,0.0
1498,hunger,0.0,0.0,0.05348743983218055
1499,hungry,0.0,0.008044939804687295,0.006779762775896069
1500,hurricane,0.0,0.010578129058010038,0.0
1501,hurst,0.03732202137998434,0.0,0.0
1502,husband,0.037845812335325524,0.008044939804687295,0.0
1503,hushed,0.0,0.010578129058010038,0.0
1504,hut,0.0,0.0,0.026743719916090276
1505,huts,0.0,0.0,0.008914573305363426
1506,hypocritical,0.012440673793328114,0.0,0.0
1507,idea,0.007347662351015359,0.006247613426324648,0.01579527180102901
1508,ideal,0.0,0.010578129058010038,0.0
1509,ideas,0.007347662351015359,0.018742840278973945,0.02106036240137201
1510,idleness,0.0,0.021156258116020076,0.0
1511,idol,0.0,0.010578129058010038,0.0
1512,ignoble,0.0,0.010578129058010038,0.0
1513,ignorant,0.009461453083831381,0.0,0.013559525551792137
1514,ignorantly,0.0,0.010578129058010038,0.0
1515,ill,0.007347662351015359,0.006247613426324648,0.010530181200686006
1516,illness,0.0,0.021156258116020076,0.0
1517,illustrate,0.0,0.010578129058010038,0.0
1518,illustrated,0.0,0.010578129058010038,0.0
1519,imagination,0.0,0.04022469902343647,0.006779762775896069
1520,imagine,0.012440673793328114,0.0,0.0
1521,imagined,0.0,0.008044939804687295,0.006779762775896069
1522,imbibed,0.0,0.010578129058010038,0.0
1523,imbued,0.0,0.021156258116020076,0.0
1524,imitate,0.0,0.0,0.01782914661072685
1525,imitation,0.0,0.0,0.008914573305363426
1526,immediate,0.0,0.010578129058010038,0.0
1527,immediately,0.009461453083831381,0.008044939804687295,0.0
1528,immense,0.0,0.0,0.008914573305363426
1529,immensity,0.0,0.010578129058010038,0.0
1530,immortal,0.0,0.010578129058010038,0.0
1531,immortality,0.0,0.010578129058010038,0.0
1532,immured,0.0,0.0,0.008914573305363426
1533,immutable,0.0,0.010578129058010038,0.0
1534,impatiently,0.02488134758665623,0.0,0.0
1535,impediments,0.0,0.010578129058010038,0.0
1536,impending,0.0,0.0,0.008914573305363426
1537,imperceptible,0.0,0.0,0.008914573305363426
1538,imperfect,0.0,0.008044939804687295,0.006779762775896069
1539,impervious,0.0,0.0,0.008914573305363426
1540,implements,0.0,0.0,0.008914573305363426
1541,imply,0.0,0.0,0.008914573305363426
1542,impossibilities,0.0,0.010578129058010038,0.0
1543,impossible,0.029390649404061435,0.006247613426324648,0.005265090600343003
1544,impracticability,0.0,0.010578129058010038,0.0
1545,impress,0.0,0.0,0.008914573305363426
1546,impressed,0.0,0.008044939804687295,0.020339288327688207
1547,impression,0.0,0.0,0.008914573305363426
1548,improved,0.0,0.008044939804687295,0.03389881387948034
1549,improvement,0.0,0.021156258116020076,0.0
1550,improvements,0.0,0.03173438717403012,0.0
1551,imprudence,0.0,0.010578129058010038,0.0
1552,impulse,0.0,0.021156258116020076,0.0
1553,inaction,0.0,0.010578129058010038,0.0
1554,inarticulate,0.0,0.0,0.008914573305363426
1555,incantations,0.0,0.010578129058010038,0.0
1556,incapable,0.0,0.010578129058010038,0.0
1557,incessantly,0.0,0.010578129058010038,0.0
1558,incident,0.0,0.010578129058010038,0.0
1559,incipient,0.0,0.010578129058010038,0.0
1560,inclemency,0.0,0.008044939804687295,0.006779762775896069
1561,inclination,0.0,0.010578129058010038,0.0
1562,inclined,0.0,0.010578129058010038,0.0
1563,including,0.0,0.010578129058010038,0.0
1564,incommoded,0.0,0.0,0.008914573305363426
1565,inconceivable,0.0,0.010578129058010038,0.0
1566,increased,0.0,0.008044939804687295,0.020339288327688207
1567,incredible,0.0,0.010578129058010038,0.0
1568,indebted,0.0,0.010578129058010038,0.0
1569,indefatigable,0.0,0.021156258116020076,0.0
1570,indelibly,0.0,0.0,0.008914573305363426
1571,independence,0.0,0.0,0.008914573305363426
1572,indications,0.0,0.0,0.008914573305363426
1573,indifferent,0.0,0.010578129058010038,0.0
1574,indignant,0.0,0.0,0.008914573305363426
1575,indignation,0.0,0.0,0.01782914661072685
1576,indiscriminately,0.0,0.010578129058010038,0.0
1577,indistinct,0.0,0.0,0.008914573305363426
1578,induced,0.0,0.0,0.008914573305363426
1579,indulge,0.0,0.010578129058010038,0.0
1580,indulged,0.0,0.010578129058010038,0.0
1581,indulgence,0.0,0.021156258116020076,0.0
1582,ineffectual,0.0,0.021156258116020076,0.0
1583,inexhaustible,0.0,0.010578129058010038,0.0
1584,inexperience,0.0,0.021156258116020076,0.0
1585,inexperienced,0.0,0.0,0.008914573305363426
1586,inexpressible,0.0,0.010578129058010038,0.0
1587,infallible,0.0,0.010578129058010038,0.0
1588,infallibly,0.0,0.010578129058010038,0.0
1589,infant,0.0,0.024134819414061884,0.013559525551792137
1590,infantile,0.0,0.0,0.008914573305363426
1591,inferior,0.0,0.010578129058010038,0.0
1592,infidels,0.0,0.010578129058010038,0.0
1593,inflamed,0.0,0.0,0.008914573305363426
1594,inflicted,0.0,0.0,0.01782914661072685
1595,influence,0.0,0.010578129058010038,0.0
1596,influenced,0.0,0.0,0.008914573305363426
1597,inform,0.0,0.010578129058010038,0.0
1598,information,0.009461453083831381,0.024134819414061884,0.0
1599,informed,0.0,0.010578129058010038,0.0
1600,infused,0.0,0.0,0.008914573305363426
1601,ingenious,0.012440673793328114,0.0,0.0
1602,ingolstadt,0.0,0.04022469902343647,0.006779762775896069
1603,ingratitude,0.0,0.0,0.008914573305363426
1604,inhabitants,0.009461453083831381,0.0,0.006779762775896069
1605,inhabited,0.0,0.0,0.026743719916090276
1606,inherited,0.0,0.010578129058010038,0.0
1607,injury,0.0,0.0,0.008914573305363426
1608,injustice,0.0,0.0,0.008914573305363426
1609,inmate,0.0,0.010578129058010038,0.0
1610,inn,0.0,0.010578129058010038,0.0
1611,inner,0.0,0.010578129058010038,0.0
1612,innocent,0.0,0.008044939804687295,0.006779762775896069
1613,innumerable,0.0,0.0,0.0356582932214537
1614,inquired,0.009461453083831381,0.0,0.006779762775896069
1615,inquirer,0.0,0.010578129058010038,0.0
1616,inquirers,0.0,0.021156258116020076,0.0
1617,inquiries,0.0,0.04231251623204015,0.0
1618,inquiring,0.0,0.010578129058010038,0.0
1619,inquisitive,0.0,0.0,0.008914573305363426
1620,insect,0.0,0.0,0.008914573305363426
1621,insensible,0.0,0.021156258116020076,0.0
1622,insight,0.0,0.0,0.008914573305363426
1623,inspired,0.0,0.008044939804687295,0.006779762775896069
1624,instances,0.0,0.0,0.01782914661072685
1625,instant,0.0,0.010578129058010038,0.0
1626,instantly,0.0,0.0,0.01782914661072685
1627,instead,0.009461453083831381,0.008044939804687295,0.0
1628,instinctively,0.0,0.0,0.008914573305363426
1629,instructed,0.0,0.0,0.01782914661072685
1630,instructing,0.0,0.010578129058010038,0.0
1631,instructions,0.0,0.008044939804687295,0.013559525551792137
1632,instructor,0.0,0.010578129058010038,0.0
1633,instructors,0.0,0.010578129058010038,0.0
1634,instrument,0.0,0.0,0.0356582932214537
1635,instruments,0.0,0.021156258116020076,0.0
1636,insufficient,0.009461453083831381,0.0,0.006779762775896069
1637,insultingly,0.0,0.0,0.008914573305363426
1638,insupportable,0.009461453083831381,0.008044939804687295,0.0
1639,insurrection,0.0,0.010578129058010038,0.0
1640,integrity,0.0,0.010578129058010038,0.0
1641,intellect,0.0,0.0,0.01782914661072685
1642,intelligence,0.012440673793328114,0.0,0.0
1643,intended,0.007347662351015359,0.012495226852649297,0.010530181200686006
1644,intense,0.0,0.021156258116020076,0.0
1645,intention,0.0,0.010578129058010038,0.0
1646,intentions,0.0,0.0,0.01782914661072685
1647,intercepted,0.0,0.0,0.008914573305363426
1648,interchanging,0.0,0.0,0.008914573305363426
1649,intercourse,0.0,0.0,0.01782914661072685
1650,interesting,0.0,0.008044939804687295,0.006779762775896069
1651,interests,0.0,0.0,0.008914573305363426
1652,interfere,0.0,0.010578129058010038,0.0
1653,interment,0.0,0.010578129058010038,0.0
1654,internal,0.0,0.010578129058010038,0.0
1655,interpretation,0.0,0.0,0.008914573305363426
1656,interpreted,0.0,0.010578129058010038,0.0
1657,interpreter,0.0,0.0,0.008914573305363426
1658,interrupted,0.012440673793328114,0.0,0.0
1659,interruption,0.0,0.010578129058010038,0.0
1660,interspersed,0.0,0.0,0.008914573305363426
1661,interval,0.0,0.010578129058010038,0.0
1662,intimacy,0.0,0.0,0.008914573305363426
1663,intimate,0.0,0.010578129058010038,0.0
1664,intolerable,0.0,0.010578129058010038,0.0
1665,intricacies,0.0,0.010578129058010038,0.0
1666,introduce,0.04976269517331246,0.0,0.0
1667,introduced,0.018922906167662762,0.008044939804687295,0.0
1668,introduction,0.009461453083831381,0.008044939804687295,0.0
1669,invade,0.0,0.0,0.008914573305363426
1670,investigating,0.0,0.010578129058010038,0.0
1671,invincible,0.0,0.010578129058010038,0.0
1672,invisible,0.0,0.008044939804687295,0.013559525551792137
1673,invitation,0.03732202137998434,0.0,0.0
1674,invulnerable,0.0,0.010578129058010038,0.0
1675,irksome,0.0,0.010578129058010038,0.0
1676,irreparable,0.0,0.008044939804687295,0.006779762775896069
1677,irresistible,0.0,0.010578129058010038,0.0
1678,isaac,0.0,0.010578129058010038,0.0
1679,issue,0.0,0.010578129058010038,0.0
1680,italian,0.0,0.0,0.01782914661072685
1681,italians,0.0,0.010578129058010038,0.0
1682,italy,0.0,0.03217975921874918,0.020339288327688207
1683,jacket,0.0,0.0,0.008914573305363426
1684,jane,0.07464404275996868,0.0,0.0
1685,jewels,0.0,0.0,0.008914573305363426
1686,join,0.009461453083831381,0.0,0.013559525551792137
1687,joined,0.0,0.008044939804687295,0.020339288327688207
1688,joke,0.012440673793328114,0.0,0.0
1689,journey,0.0,0.01608987960937459,0.006779762775896069
